Sim_Index,Return_Code,Mean_0_Endpoint1,Mean_1_Endpoint1,Delta_1_Endpoint1,StdError_1_Endpoint1,Test_Stat_1_Endpoint1,pval_1_Endpoint1,Mean_0_Endpoint2,Mean_1_Endpoint2,Delta_1_Endpoint2,StdError_1_Endpoint2,Test_Stat_1_Endpoint2,pval_1_Endpoint2,Mean_0_Endpoint3,Mean_1_Endpoint3,Delta_1_Endpoint3,StdError_1_Endpoint3,Test_Stat_1_Endpoint3,pval_1_Endpoint3,Adjpval_1,Adjpval_2,Adjpval_3,Adjpval,SampleSize_0,SampleSize_1,Tot_SampleSize,RejFlag_1_Endpoint1,RejFlag_1_Endpoint2,RejFlag_1_Endpoint3,IsNonNull_1_Endpoint1,IsNonNull_1_Endpoint2,IsNonNull_1_Endpoint3,FWERFlag,DisjnPowFlag,ConPowFlag
11,0,0.0101608097958934,0.0133704771420014,0.00320966734610798,0.0112223625041634,0.286006386348437,0.387738462468473,0.00758024534819283,0.00790786570930789,0.00032762036111506,0.00908034299764797,0.0360801746365663,0.485645910716448,-0.0040193455216752,0.00916721785784537,0.0131865633795206,0.0299149063234746,0.440802429295021,0.330163454157135,0.990490362471406,0.990490362471406,0.990490362471406,0.990490362471406,50,50,100,0,0,0,1,1,1,0,0,0
12,0,-0.00521148338189667,0.0179805753540293,0.023192058735926,0.0117245713856227,1.97807305471015,0.0253641732792749,-0.018036619808639,0.00664325007936536,0.0246798698880044,0.010242574593087,2.40953772547202,0.00891981005527775,-0.0280820600316595,0.0464693186370652,0.0745513786687247,0.0307424544452943,2.42503014199428,0.00856913519544678,0.0257074055863404,0.0257074055863404,0.0257074055863404,0.0257074055863404,50,50,100,0,0,0,1,1,1,0,0,0
13,0,0.00474581158978513,0.0122797033386922,0.00753389174890705,0.0122960757597797,0.612707004746206,0.270744652474368,0.0084684850733003,0.0147838399126507,0.0063153548393504,0.00975469452343942,0.647416976941238,0.259437921986942,0.0395598752229143,-0.00754148565956505,-0.0471013608824794,0.0306675507018822,-1.53586966694372,0.936103636074019,0.778313765960828,0.778313765960828,0.93610363607402,0.93610363607402,50,50,100,0,0,0,1,1,1,0,0,0
14,0,-0.000313816835179297,-0.00194483556493867,-0.00163101872975937,0.0113025431125597,-0.144305464134611,0.557222196034051,0.0134552087520081,0.0172355346858704,0.00378032593386225,0.00846014308889273,0.446839479443961,0.32798844880005,0.0313523804173519,0.0138901306134183,-0.0174622498039335,0.0289462687827562,-0.603264273367631,0.726136712322548,1,0.983965346400151,1,1,50,50,100,0,0,0,1,1,1,0,0,0
15,0,0.00195570358771202,0.003938375228294,0.00198267164058198,0.0119383315730318,0.166076107741952,0.434219602956563,0.00972297115817075,0.0157646443104424,0.00604167315227161,0.0103585966510464,0.583252090587128,0.280531728880814,0.0126090300670222,0.00829649015720647,-0.00431253990981578,0.029107028635655,-0.148161461748558,0.558740113942755,0.868439205913127,0.841595186642442,0.868439205913127,0.868439205913127,50,50,100,0,0,0,1,1,1,0,0,0
16,0,-0.0066066998857013,0.0276412659444261,0.0342479658301274,0.0116024417114891,2.95178951825408,0.00197671743987082,-0.000205864890980093,0.0172514898804683,0.0174573547714484,0.00917891784162458,1.9018968327925,0.0300607035147916,0.0204316065748728,0.0157407461137397,-0.00469086046113314,0.0279201755233826,-0.168009705283,0.566539058676224,0.00593015231961248,0.0601214070295833,0.566539058676225,0.566539058676225,50,50,100,1,0,0,1,1,1,0,0,1
17,0,-0.0112756217810735,0.0146043493469498,0.0258799711280233,0.011799874553525,2.19324120867812,0.0153275410865892,0.00310460698032151,0.0166773162912807,0.0135727093109592,0.00995180304015646,1.36384424573035,0.0878705095848269,-0.0176408216341323,0.0471622701540657,0.0648030917881979,0.0327728676704313,1.97733968354149,0.0254062271666331,0.0459826232597676,0.087870509584827,0.0508124543332663,0.087870509584827,50,50,100,0,0,0,1,1,1,0,0,0
18,0,-0.00594818137003702,-0.00278845815234765,0.00315972321768938,0.0137727498991521,0.229418470590532,0.409510906489795,-0.00537050283504253,0.0139680742047241,0.0193385770397667,0.00932644850458689,2.07351995030645,0.0203735100617333,-0.0229063351223228,0.00632249943436514,0.029228834556688,0.0251346651646941,1.16288935480807,0.123849134468341,0.409510906489796,0.0611205301851999,0.247698268936682,0.409510906489796,50,50,100,0,0,0,1,1,1,0,0,0
19,0,-0.00317327568859398,0.0172162083144605,0.0203894840030545,0.0121313156125299,1.68073147664175,0.047999922623013,-0.00446600697540266,0.00445731881336392,0.00892332578876659,0.00859833123214078,1.0377973990361,0.150959126959586,-0.00983492988145319,0.0452191749071306,0.0550541047885838,0.0332941066908938,1.65356906252846,0.0507075214133976,0.143999767869039,0.150959126959587,0.143999767869039,0.150959126959587,50,50,100,0,0,0,1,1,1,0,0,0
20,0,0.00951585472789236,0.0143014835990968,0.00478562887120444,0.0127205548202384,0.376212275237437,0.353786161285157,-0.00478972252872926,-0.000641117936865298,0.00414860459186396,0.0114459393871169,0.362452084669737,0.358897350790681,0.00733943158908692,0.000417469254008748,-0.00692196233507817,0.0260138077026836,-0.26608801042087,0.604634778600488,1,1,1,1,50,50,100,0,0,0,1,1,1,0,0,0
21,0,-0.00846507932281183,-0.000213925215923651,0.00825115410688818,0.0116418959616456,0.708746593688152,0.240082165328992,0.014175871338383,0.0108354532946315,-0.00334041804375156,0.00951837991018152,-0.350943971061547,0.63680815510918,0.00263443277198037,-0.0134581192787141,-0.0160925520506945,0.0303613316824103,-0.530034460247924,0.70135654863946,0.720246495986977,1,1,1,50,50,100,0,0,0,1,1,1,0,0,0
22,0,0.0101415337220627,0.0106812653588971,0.000539731636834443,0.0127048346324107,0.0424823819003168,0.483100295876579,0.00809006967442368,0.0170504924751103,0.00896042280068658,0.00999399953104113,0.896580270276751,0.186070050683032,0.0502509734620085,0.0084497006912062,-0.0418012727708023,0.0305134149871658,-1.36993098898908,0.913080515301877,0.96620059175316,0.558210152049096,0.96620059175316,0.96620059175316,50,50,100,0,0,0,1,1,1,0,0,0
23,0,-0.00549079962320552,0.0184817962889695,0.023972595912175,0.0119363105483247,2.00837568820959,0.0236775605471493,-0.00127193556638719,0.012855690243825,0.0141276258102122,0.00792143793790137,1.78346733521907,0.0388029413150988,0.0184175793565541,0.0174414965178111,-0.000976082838743012,0.0276874243273524,-0.0352536526042526,0.514025406045217,0.071032681641448,0.0776058826301976,0.514025406045218,0.514025406045218,50,50,100,0,0,0,1,1,1,0,0,0
24,0,0.00513193204008249,0.0168123873966886,0.0116804553566061,0.011862106752387,0.984686413672316,0.163601487612712,-0.00346606523373174,0.00872087526611207,0.0121869404998438,0.0105676660092045,1.15322915099975,0.125810668392197,-0.0211419496103513,0.025015857619525,0.0461578072298762,0.027188079848193,1.69772221825161,0.0463668170533058,0.251621336784394,0.251621336784394,0.139100451159918,0.251621336784394,50,50,100,0,0,0,1,1,1,0,0,0
25,0,-0.0107804248988646,0.00323820962298289,0.0140186345218474,0.0115576641325869,1.21292973744771,0.114036168227587,-0.0013419920000301,0.01432368475147,0.0156656767515001,0.00945532477868579,1.656810011097,0.0503781065229669,0.0193183426597451,0.022752502234268,0.00343415957452289,0.0307653094839946,0.111624411784627,0.455674761126597,0.228072336455174,0.151134319568901,0.455674761126597,0.455674761126597,50,50,100,0,0,0,1,1,1,0,0,0
26,0,-0.00030332650648616,0.0139681994681186,0.0142715259746048,0.0109804480621007,1.29972164103789,0.0983726693119718,0.00345627574307602,0.0182640394380026,0.0148077636949266,0.00868481238384709,1.70501825951561,0.0456795794756624,-0.0231432615678756,0.0335104551183651,0.0566537166862408,0.028417151643767,1.99364515474467,0.0244850970858852,0.0983726693119719,0.0913591589513248,0.0734552912576557,0.0983726693119719,50,50,100,0,0,0,1,1,1,0,0,0
27,0,0.00698367589370144,0.011550189996693,0.00456651410299156,0.0125726265193003,0.363210829175708,0.358614837613618,0.00497649811819005,0.0136609698160477,0.00868447169785764,0.00892080943687878,0.973507141847003,0.166349061768677,0.0109837230795984,0.0463343431777004,0.035350620098102,0.0304069070404026,1.16258519984063,0.123910560795489,0.371731682386467,0.371731682386467,0.371731682386467,0.371731682386467,50,50,100,0,0,0,1,1,1,0,0,0
